P0,ndot,tads,alpha,beta,PI,Pl,purity_s1,recovery_s1,productivity_s1,energy_s1,purity_s2,recovery_s2,productivity_s2,energy_s2,purity_s3,recovery_s3,productivity_s3,energy_s3,final_purity,final_recovery,overall_recovery
102490.234375,0.562255859375,187.998046875,0.3951660156250001,0.3570800781250001,15131.370067596436,9949.21875,0.24599917248633416,1.0012208445188524,2.010200511980313e-5,227.97872405820826,0.36936709832506404,1.0011405373022744,3.449036619198577e-5,149.65522513431327,0.5022104257879669,1.0007657593150368,5.562025107550683e-5,107.83029131558017,0.5022104257879669,1.0007657593150368,1.003130342871261
102563.4765625,1.9666748046875,131.6357421875,0.1342041015625,0.15134277343750002,43936.78176403046,9322.265625,0.3781573262693954,0.99887889963185,5.218585299308717e-5,146.62452385773935,0.6578907629071575,0.9993099146498853,0.00014062577084242593,84.06609435347298,0.8412320976481428,0.9995866645466152,0.0002878282284954307,64.19442448753458,0.8412320976481428,0.9995866645466152,0.9977770007907815
102783.203125,1.685791015625,395.517578125,0.36088867187500007,0.38666992187500004,7121.804714202881,6441.40625,0.3806744216750823,0.9909731987686368,4.193969700744699e-5,292.243915975896,0.6805515036206475,0.9962974839284042,0.00011065458141370094,138.40877999777513,0.8523588689812004,0.764528668089045,0.00016233199272624362,99.5885767812959,0.8523588689812004,0.764528668089045,0.7548222920685591
102856.4453125,0.8431396484375,284.7021484375,0.1661376953125,0.1047607421875,48803.242564201355,6814.453125,0.3456402375256787,0.9999808032956489,2.4397863315607313e-5,181.4966977209578,0.595703052165069,1.000021243400722,5.9699713835103724e-5,104.67238161550247,0.7860505174305009,1.000076840979339,0.00011765685192519623,78.11435673894728,0.7860505174305009,1.000076840979339,1.0000788874251456
103076.171875,1.309326171875,71.787109375,0.14145507812500002,0.252197265625,33062.22867965698,2964.84375,0.2632808894963151,1.0000055280913496,4.476749417321315e-5,260.19893268721336,0.4081816157712451,0.9999939476475326,8.343100639652419e-5,174.09427462537886,0.5546252329370667,0.9999431673563227,0.0001427151195324038,132.11908536830686,0.5546252329370667,0.9999431673563227,0.999942643091544
103149.4140625,1.2196044921875,184.0966796875,0.3316650390625,0.23278808593750003,23434.231638908386,2337.890625,0.28972754829402375,0.9995865336564588,3.5169758171125296e-5,382.21199424542897,0.4760482233491747,0.9996126752690094,7.097381077754237e-5,219.5858466187391,0.6561570963621258,0.9996980801868063,0.00012689175003600026,150.2226254451124,0.6561570963621258,0.9996980801868063,0.9988976909843553
103369.140625,0.938720703125,256.728515625,0.107177734375,0.304052734375,39653.67269515991,5457.03125,0.38812975385514786,0.9995619834661645,2.7073879413150096e-5,176.77788252242075,0.6709685320272595,0.9995231971940989,7.567653044364593e-5,102.20261648237421,0.8474866321182741,0.9996215246910286,0.0001572958996342585,79.82887881705688,0.8474866321182741,0.9996215246910286,0.9987072603562931
103442.3828125,1.5902099609375,317.2412109375,0.36359863281250004,0.21081542968750003,19890.95389842987,5830.078125,0.3244798650085045,0.9990564541638576,4.08290727873849e-5,293.5779651115609,0.5628659412972389,0.9994872516840384,9.097282767704875e-5,155.22013720215188,0.7720012032416533,0.9997656295601134,0.00016893906488524632,103.48106763527335,0.7720012032416533,0.9997656295601134,0.9983101604084601
103662.109375,1.939208984375,279.638671875,0.22290039062500003,0.18247070312500002,40021.5220451355,2167.96875,0.3949195616587765,0.9973774886038116,4.9099324595424356e-5,330.7132751049244,0.7003728007369959,0.9985248223110597,0.00013526250206977975,165.45083535464832,0.8926739755937947,0.9989152356302926,0.00027083028313483985,120.69121809154106,0.8926739755937947,0.9989152356302926,0.9948258560459865
103735.3515625,0.5311279296875,379.9951171875,0.26662597656250003,0.31423339843750003,11825.892329216003,2541.015625,0.3083215236751665,0.9996449294768769,1.646764328632431e-5,331.7809065870746,0.5159129803386416,0.9995729448367551,3.575973900604197e-5,188.06346916173996,0.7004706643376832,0.9997574092835309,6.677159553012451e-5,132.08388877623432,0.7004706643376832,0.9997574092835309,0.9989756249315085
103955.078125,0.812744140625,136.533203125,0.190966796875,0.22377929687500003,46346.17757797241,5660.15625,0.2693384793897572,1.0005133323673463,2.828877006066328e-5,220.94461999474046,0.42337501273664246,1.0003499017448871,5.3790763367076675e-5,142.99799722650587,0.5774992152548746,1.00026288678346,9.319136613972823e-5,106.00263481127534,0.5774992152548746,1.00026288678346,1.0011265274916423
104028.3203125,1.6575927734375,203.6865234375,0.3009033203125,0.27937011718750004,8692.120432853699,5033.203125,0.33701381669421404,0.9996890245479578,4.407901977233758e-5,276.82736132445575,0.5841738058985536,0.9998256776269662,0.00010356388818790267,146.61290711629297,0.784188012939938,0.9999352980578737,0.00019892636987228982,100.75618449385156,0.784188012939938,0.9999352980578737,0.9994500858389808
104248.046875,1.186279296875,333.427734375,0.30668945312500007,0.133837890625,30255.435466766357,9183.59375,0.3243376174366816,1.0000726063546732,3.148857996725044e-5,210.44060483948402,0.5599481392474612,1.000076088629848,7.051968702401992e-5,115.31253725901857,0.7642979784800246,1.0001473633921523,0.00013185109533226348,79.53088249391102,0.7642979784800246,1.0001473633921523,1.000296085814203
104321.2890625,1.2840576171875,262.4560546875,0.2015869140625,0.3769287109375,33302.964091300964,9556.640625,0.3993951865985362,1.0000157660637365,3.449718831490455e-5,174.08071783498022,0.6994089947066222,0.999964886140566,9.77183963797326e-5,90.73372441512014,0.8806764092819719,0.9998902337106108,0.0002011437765726605,66.79425488046724,0.8806764092819719,0.9998902337106108,0.9998708874851024
104541.015625,1.565673828125,167.744140625,0.274755859375,0.159912109375,23484.384059906006,6675.78125,0.3123140439695393,1.0000645610942827,4.295571406322644e-5,229.91325236436194,0.528476951650612,1.0000569798416903,9.359508117151553e-5,130.6629464598495,0.7210190165994462,1.0000780575514017,0.0001741706643811091,91.6328891332174,0.7210190165994462,1.0000780575514017,1.0001996116535306
104614.2578125,0.9046630859375,66.2255859375,0.23586425781250003,0.32917480468750004,37388.37516307831,6048.828125,0.22275493865273496,1.0009814063654474,3.770846133503057e-5,240.66300497162132,0.3123738663653713,1.0007703267029746,5.8639587886767444e-5,175.08268466423004,0.4111418844075163,1.0005530049929958,8.777201025245146e-5,135.57716138840757,0.4111418844075163,1.0005530049929958,1.0023064632001546
104833.984375,1.136474609375,296.904296875,0.15375976562500002,0.24692382812500002,31222.388744354248,6386.71875,0.40238905962447,0.9997136315189495,3.092521066260712e-5,184.01464125264746,0.7026351434144535,0.999776210281268,8.853703640204485e-5,99.63069618267944,0.8810907943462322,0.9998359374706752,0.0001829941200537714,76.15040714166763,0.8810907943462322,0.9998359374706752,0.9993259270445449
104907.2265625,1.4158935546875,368.0419921875,0.3381103515625,0.26618652343750004,28390.71547985077,6759.765625,0.34813224408977433,0.9989380452711037,3.64736913752654e-5,266.5273791945933,0.6133007202249936,0.9995692159801702,8.759523392971253e-5,135.85564390873307,0.8223466379315796,0.9998312577980696,0.0001677515115870492,91.75654543556368,0.8223466379315796,0.9998312577980696,0.9983392283332988
105126.953125,1.510009765625,121.923828125,0.110107421875,0.196826171875,38203.28664779663,9878.90625,0.3472453850314069,0.9984532742723906,4.329981472930625e-5,142.16124677725975,0.5939184650107991,0.9988023147231104,0.00010781213262880135,84.70208485781563,0.7777207411900027,0.9990790054240158,0.0002152808135660792,64.91898773223983,0.7777207411900027,0.9990790054240158,0.9963389727916638
105200.1953125,1.0423583984375,223.6083984375,0.3794189453125001,0.2899169921875,24650.280833244324,9251.953125,0.2899655083378657,1.0003695607917014,2.993181333399355e-5,236.33169495183265,0.477482901881807,1.000305243675887,6.030584764151625e-5,136.37416576320337,0.6596587589002855,1.0002950785423126,0.00010763126633067863,92.98248217145697,0.6596587589002855,1.0002950785423126,1.0009701949696008
