P0,ndot,tads,alpha,beta,PI,Pl,productivity,energy,purity,recovery
104614.2578125,0.9046630859375,66.2255859375,0.23586425781250003,0.32917480468750004,37388.37516307831,6048.828125,0.0002792430382081699,427.64611089406446,0.1576405195188036,1.0049921262225334
104833.984375,1.136474609375,296.904296875,0.15375976562500002,0.24692382812500002,31222.388744354248,6386.71875,7.424697481464183e-5,318.93130272536393,0.2102897932172772,1.0050419084940347
104907.2265625,1.4158935546875,368.0419921875,0.3381103515625,0.26618652343750004,28390.71547985077,6759.765625,7.513807287659675e-5,335.82171035112447,0.2165102992556719,1.0052235780072005
105126.953125,1.510009765625,121.923828125,0.110107421875,0.196826171875,38203.28664779663,9878.90625,0.0001436998745761831,286.5604611382999,0.1846825730538141,1.0082352759025885
105200.1953125,1.0423583984375,223.6083984375,0.3794189453125001,0.2899169921875,24650.280833244324,9251.953125,9.026401654918646e-5,321.49048708561685,0.18200734892015344,1.0051224823972023
105419.921875,1.883544921875,350.693359375,0.387548828125,0.146728515625,15127.200603485107,5402.34375,9.012383497956748e-5,377.868702472839,0.2147016088284729,1.0028446842992844
105493.1640625,0.6688232421875,250.5029296875,0.1230712890625,0.3523193359375001,42414.29603099823,5775.390625,7.845294457016721e-5,379.1679853599648,0.17913816332031055,1.004877776282858
105712.890625,0.762939453125,153.134765625,0.34389648437500003,0.109521484375,7456.483364105225,2894.53125,0.00014354945733362502,555.375818028495,0.1618262907880951,1.0049641706091097
105786.1328125,1.7894287109375,86.1474609375,0.16437988281250002,0.39128417968750007,47442.42179393768,2267.578125,0.0002305969839290027,568.4902287201488,0.17346766693350385,1.0052801922810455
106005.859375,1.364990234375,218.544921875,0.32368164062500004,0.3629394531250001,25142.646312713623,5730.46875,0.00010529017475329342,387.9892886540735,0.1914694333203972,1.005293334448295
106079.1015625,1.0819091796875,106.4013671875,0.20334472656250002,0.11970214843750002,33975.14617443085,5103.515625,0.00018879146593359772,436.72830066229926,0.16440820210410168,1.0049615570636927
106298.828125,0.988525390625,372.939453125,0.28237304687500003,0.34331054687500007,17117.738246917725,2222.65625,7.53163018787122e-5,547.9964604680995,0.19639860670933304,1.0054721189394555
106372.0703125,1.4583740234375,312.5927734375,0.24699707031250004,0.17390136718750002,39340.39008617401,2595.703125,9.308143636194718e-5,487.3372563926908,0.2051026321513278,1.0051337548918395
106591.796875,0.612060546875,102.333984375,0.21997070312500003,0.31899414062500003,45954.30326461792,6746.09375,0.00019541289055467696,405.0108315551689,0.1580171795355314,1.005529663561792
106665.0390625,1.8348388671875,158.8623046875,0.25080566406250004,0.18708496093750002,12885.315775871277,6119.140625,0.0001351975060208148,360.6199831157739,0.19202214391006875,1.0049838677295972
106884.765625,1.741455078125,234.150390625,0.17866210937500002,0.274755859375,51435.067653656006,9238.28125,9.656974296337838e-5,261.3410698592179,0.22354104966935012,1.005114425790318
106958.0078125,0.7054443359375,345.1318359375,0.29445800781250003,0.21901855468750003,10885.804057121277,9611.328125,5.9809825271305594e-5,301.4366441153401,0.1859707326201223,1.0057192228400216
107177.734375,1.663818359375,140.185546875,0.26860351562500007,0.108642578125,40321.21992111206,8824.21875,0.00013745402616073015,313.6464550696176,0.18352401140663324,1.0051970867021278
107250.9765625,0.8182373046875,200.6982421875,0.22326660156250003,0.3904052734375001,21010.252833366394,8447.265625,9.761121675451788e-5,332.3807004883367,0.17636059152827965,1.0063583749718472
107470.703125,0.537353515625,273.330078125,0.29995117187500003,0.147607421875,34854.989528656006,7316.40625,7.726861352844526e-5,368.84008769240006,0.16796574408642007,1.0052953219237757
107543.9453125,1.9447021484375,385.6396484375,0.1895751953125,0.35319824218750007,26010.624766349792,7939.453125,8.331957671916254e-5,254.2988746453583,0.2702804191792156,1.005364544276268
107763.671875,0.910888671875,172.724609375,0.202392578125,0.210009765625,5916.781902313232,3839.84375,0.00012646946790351884,472.959861747346,0.17097551680265977,1.0050347105371127
107836.9140625,1.5711669921875,61.9091796875,0.3082275390625,0.3031005859375,52674.31342601776,3462.890625,0.0003096677559277258,523.9614405335146,0.16170013349043108,1.0051002063357926
